assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
111.0,"The code did not run in BlueJ. 

The following error is generated

java.lang.AssertionError: Null location passed to adjacentLocations
	at Field.adjacentLocations(Field.java:162)
	at Simulator.simulateOneStep(Simulator.java:145)
	at Simulator.simulate(Simulator.java:118)",3,1,"['code', 'run', 'follow', 'error', 'generate', 'location', 'pass', 'field', 'field', 'simulator', 'simulator', 'simulator']",Code/Compilation,0.75186825,"code, compile, core, run, stable, submission, creative, function, error, seem","[('Code/Compilation', 0.75186825), ('Extension Tasks', 0.12409286), ('Core Tasks', 0.12403887)]"
399.0,None of the core tasks is implemented. Same code as the default files provided. No changes were made.,3,1,"['none', 'core', 'task', 'implement', 'code', 'default', 'file', 'provide', 'change', 'make']",Core Tasks,0.5602351,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.5602351), ('Code/Compilation', 0.3250364), ('Extension Tasks', 0.11472851)]"
650.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73471946,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73471946), ('Code/Compilation', 0.17705745), ('Core Tasks', 0.08822308)]"
59.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73472005,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73472005), ('Code/Compilation', 0.1770569), ('Core Tasks', 0.08822308)]"
119.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Two challenge tasks are completed (Plants,, Disease), demonstrating technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'technical', 'basic']",Extension Tasks,0.7147949,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.7147949), ('Code/Compilation', 0.19243786), ('Core Tasks', 0.09276727)]"
427.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73472124,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73472124), ('Code/Compilation', 0.17705563), ('Core Tasks', 0.08822311)]"
588.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.7347154,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.7347154), ('Code/Compilation', 0.17706151), ('Core Tasks', 0.08822311)]"
629.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73472095,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73472095), ('Code/Compilation', 0.17705601), ('Core Tasks', 0.08822309)]"
601.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Two challenge tasks are completed (Plants, Disease), demonstrating technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'technical', 'basic']",Extension Tasks,0.714794,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.714794), ('Code/Compilation', 0.19243875), ('Core Tasks', 0.09276727)]"
234.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73471946,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73471946), ('Code/Compilation', 0.17705747), ('Core Tasks', 0.08822311)]"
29.0,None of the core tasks is implemented. Same code as the default files provided. No changes were made.,3,1,"['none', 'core', 'task', 'implement', 'code', 'default', 'file', 'provide', 'change', 'make']",Core Tasks,0.5602272,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.5602272), ('Code/Compilation', 0.32503656), ('Extension Tasks', 0.11473629)]"
565.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73472005,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73472005), ('Code/Compilation', 0.17705688), ('Core Tasks', 0.0882231)]"
612.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.7347207,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.7347207), ('Code/Compilation', 0.17705621), ('Core Tasks', 0.088223085)]"
144.0,"Core Tasks: All listed core tasks have been completed, indicating a comprehensive approach to the simulation's basic requirements.

Challenge Tasks:  Three challenge tasks are completed (Plants, Weather, Disease), demonstrating exceptional technical aptitude and creativity in extending the simulation beyond the basic requirements.

BlueJ: Run's in BlueJ without any issues.",3,1,"['core', 'task', 'list', 'core', 'task', 'complete', 'indicate', 'comprehensive', 'basic', 'challenge', 'task', 'challenge', 'task', 'complete', 'demonstrate', 'exceptional', 'technical', 'basic']",Extension Tasks,0.73472047,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.73472047), ('Code/Compilation', 0.17705648), ('Core Tasks', 0.08822309)]"
458.0,The base task where new animals are created based on whether they are male or female is not met. Only the weather additional feature is added.,18,1,"['task', 'new', 'create', 'additional', 'add']",Core Tasks,0.751281,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.751281), ('Extension Tasks', 0.12447034), ('Code/Compilation', 0.12424861)]"
608.0,"Five kings of species met. At least two fight for the same resource. Male and female individuals requirements are met. Different approaches for day and night, but a bit too simplistic.
Challenges applied: Plants successfully met.",18,1,"['king', 'least', 'individual', 'different', 'bit', 'simplistic', 'challenge', 'apply']",Core Tasks,0.721752,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.721752), ('Extension Tasks', 0.13986775), ('Code/Compilation', 0.13838021)]"
553.0,Five different types of species are met. At least two of them compete for the same resource. At least 2 of them are not predators. Some of the species distinguish between male and female predators. Keep track of the time of the day. All the challenges are applied with correct usage.,18,1,"['different', 'type', 'compete', 'least', 'species', 'distinguish', 'keep', 'track', 'challenge', 'apply', 'correct', 'usage']",Core Tasks,0.8136568,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8136568), ('Extension Tasks', 0.09350865), ('Code/Compilation', 0.09283453)]"
389.0,"More than five animals were used. At least 2 of them compete for the same prayer. At least 2 of them eat just grass. Male or female animals are identified for some of the animals. Time of the day is tracked. Extra additions: plants that act as grass, different levels of diseases.",18,1,"['use', 'compete', 'prayer', 'least', 'eat', 'identify', 'track', 'extra', 'act', 'different']",Core Tasks,0.8236922,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8236922), ('Extension Tasks', 0.08853158), ('Code/Compilation', 0.08777626)]"
377.0,At least five animals are created. At least 2 animals compete for the same resources. At least 2 animals eat only grass types. The time of the day influences the bahaviour of the animals. Only a male with a female can give birth to another animal. Extra challenges: Plants successfully added.,18,1,"['create', 'least', 'compete', 'least', 'eat', 'type', 'influence', 'bahaviour', 'give', 'birth', 'extra', 'challenge', 'add']",Core Tasks,0.822098,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.822098), ('Extension Tasks', 0.08923239), ('Code/Compilation', 0.08866961)]"
46.0,"There are at least five classes of animals created. Two of them compete for the same resource, and at least two of them are not predators. The run depends on the specific weather conditions and time and giving birth depends on the combination between a male and a female. Challenges added: plants + diseases + weather.",18,1,"['create', 'compete', 'least', 'run', 'depend', 'specific', 'condition', 'give', 'birth', 'depend', 'combination', 'challenge', 'add']",Core Tasks,0.6928796,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.6928796), ('Code/Compilation', 0.20832798), ('Extension Tasks', 0.09879244)]"
80.0,Only two classes were created. They do not compete for the same resources. The acting of the animal does not depend on time. The creation of new animals does not depend on whether they are male or female. No challenge included.,18,1,"['create', 'compete', 'act', 'depend', 'creation', 'new', 'depend', 'challenge', 'include']",Core Tasks,0.7758966,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7758966), ('Extension Tasks', 0.11214171), ('Code/Compilation', 0.111961715)]"
82.0,There are only four animals created and at least 2 of them compete for the same resource. There are not at least two animals that only eat plants and do not search for prey. Male and female individuals are distinguished. There are correct characteristics for day and night. Additional challenges implemented: grass added + conditions added + disease added.,18,1,"['create', 'least', 'compete', 'least', 'eat', 'search', 'individual', 'distinguish', 'correct', 'characteristic', 'additional', 'challenge', 'implement', 'add', 'condition', 'add', 'add']",Core Tasks,0.8228928,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8228928), ('Extension Tasks', 0.0892036), ('Code/Compilation', 0.087903574)]"
651.0,There are at least five classes that have at least 2 animals that compete for the same resource and at least 2 animals that do not look for any resource. Time differences are not presented for the interaction. There is a distinction between males and females and the way new animals are created. Challenge tasks added: diseases.,18,1,"['least', 'compete', 'least', 'look', 'difference', 'present', 'interaction', 'distinction', 'new', 'create', 'challenge', 'task', 'add']",Core Tasks,0.7710984,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7710984), ('Extension Tasks', 0.11453333), ('Code/Compilation', 0.11436826)]"
365.0,"There are five animals created, where at least two fight for the same resource, and at least two do not fight for a resource. However, the approach is different. The time of day is specified, and the animals give birth based on different combinations of males and females. Challenges added: plants + diseases + weather. However, the approach is not correct as it does not contain classes for each animal and all the simulation happens inside one single class, which is not desirable.",18,1,"['create', 'least', 'least', 'different', 'specify', 'give', 'birth', 'different', 'combination', 'challenge', 'add', 'correct', 'contain', 'happen', 'single', 'desirable']",Core Tasks,0.8005508,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8005508), ('Extension Tasks', 0.10003784), ('Code/Compilation', 0.09941132)]"
526.0,Does not compile.,18,1,['compile'],Code/Compilation,0.66661185,"code, compile, core, run, stable, submission, creative, function, error, seem","[('Code/Compilation', 0.66661185), ('Extension Tasks', 0.1667067), ('Core Tasks', 0.16668142)]"
255.0,"There are at least 5 animals, from which at least 2 compete for the same resource, while at least 2 do not compete for any animal. The time of the day is included in the behaviour of the animals. Giving birth is based on male and female. Challenges added: weather + disease + plants.",18,1,"['least', 'compete', 'least', 'compete', 'include', 'give', 'birth', 'challenge', 'add']",Core Tasks,0.78568846,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.78568846), ('Extension Tasks', 0.10725902), ('Code/Compilation', 0.107052565)]"
98.0,Program does not compile on BlueJ.,18,1,"['program', 'compile']",Code/Compilation,0.43903464,"code, compile, core, run, stable, submission, creative, function, error, seem","[('Code/Compilation', 0.43903464), ('Core Tasks', 0.4227782), ('Extension Tasks', 0.13818717)]"
659.0,"There are at least 5 animals, and 5 of them are predators. There are at least 2 animals that do not look for prey. The animals give birth based on combinations between males and females. Time of the day is present. Challenges: weather conditions + plants + diseases + graph.",18,1,"['least', 'least', 'look', 'give', 'birth', 'combination', 'present', 'challenge', 'condition', 'graph']",Core Tasks,0.72124904,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.72124904), ('Extension Tasks', 0.13960384), ('Code/Compilation', 0.1391471)]"
387.0,There are at least five classes of animals. At least two of them fight for the same prey and at least two of them only eat grass. Giving birth is based on males and females and the code keeps track of the time of the day. Challenges implemented: plants + diseases + weather. The fourth extra feature does not display correctly.,18,1,"['least', 'eat', 'give', 'birth', 'code', 'keep', 'track', 'challenge', 'implement', 'fourth', 'extra', 'display']",Core Tasks,0.74172753,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.74172753), ('Code/Compilation', 0.16458169), ('Extension Tasks', 0.09369081)]"
574.0,"There are at least five animals, at least 2 of them are predators, and at least two of them fight for the same resource. The program keeps track of the time of the day and giving birth is based on different genders. Extra challenges: plants + diseases + weather conditions.",18,1,"['least', 'program', 'keep', 'track', 'give', 'birth', 'different', 'extra', 'challenge', 'condition']",Core Tasks,0.8125672,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8125672), ('Extension Tasks', 0.0943651), ('Code/Compilation', 0.09306776)]"
450.0,"The code contains at least 5 animal classes. At least 2 of them do not fight for any resource, while at least 2 of them fight for the same resource. When animals give birth, they need to be a combination between a male and a female. However, the code does not keep track of the time of the day for the animals to react differently. Challenges added: disease.",18,1,"['code', 'contain', 'least', 'least', 'give', 'birth', 'need', 'combination', 'code', 'keep', 'track', 'react', 'challenge', 'add']",Core Tasks,0.67911303,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.67911303), ('Code/Compilation', 0.22654273), ('Extension Tasks', 0.09434427)]"
221.0,"There are at least 5 animals created. At least 2 of them do not fight for any resource, while at least 2 of them fight for the same resource. The time of the day changes the behaviour of the animals in the code and the animals can give birth only if they are different gender. Challenges implemented: plants + weather + diseases.",18,1,"['least', 'create', 'least', 'change', 'code', 'give', 'birth', 'different', 'challenge', 'implement']",Core Tasks,0.73067904,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.73067904), ('Code/Compilation', 0.17113273), ('Extension Tasks', 0.098188184)]"
156.0,"The code contains at least 5 animals. At least 2 of them fight for the same resource, while at least 2 of them eat only plants. Some of the animals act differently between day and night, while breeding depends on different genders. Challenges added: plants + different weather behaviour + disease. The fourth additional aspect does not work properly on BlueJ.",18,1,"['code', 'contain', 'least', 'least', 'eat', 'act', 'breed', 'depend', 'different', 'challenge', 'add', 'different', 'fourth', 'additional', 'aspect', 'bluej']",Core Tasks,0.76136327,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.76136327), ('Code/Compilation', 0.14820462), ('Extension Tasks', 0.090432145)]"
516.0,"There are not at least 5 animals created. At least 2 of them fight for the plant, while there are not at least 2 of them that are predators. The breeding is based on different genders. The time of the day affects the behaviour of at least 2 species. Challenges added: plants + disease + weather.",18,1,"['least', 'create', 'least', 'breed', 'different', 'affect', 'least', 'species', 'challenge', 'add']",Core Tasks,0.7792261,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7792261), ('Extension Tasks', 0.110597536), ('Code/Compilation', 0.11017634)]"
18.0,"Gender was not implemented for the animals, The majority of base tasks have been completed.",16,1,"['implement', 'majority', 'task', 'complete']",Extension Tasks,0.6524471,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.6524471), ('Core Tasks', 0.18086065), ('Code/Compilation', 0.16669226)]"
620.0,Completed all base tasks and extension tasks. Generally implemented all features from assignments. More explanation needed for easier interpretation. ,16,1,"['complete', 'task', 'extension', 'task', 'implement', 'explanation', 'need', 'easy', 'interpretation']",Core Tasks,0.7343085,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7343085), ('Extension Tasks', 0.13745779), ('Code/Compilation', 0.1282337)]"
466.0,All base tasks and most extension tasks are completed and documentation is included for how they are completed,16,1,"['task', 'extension', 'task', 'complete', 'include', 'complete']",Core Tasks,0.72292906,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.72292906), ('Extension Tasks', 0.13857134), ('Code/Compilation', 0.1384996)]"
591.0,Time feature is not implemented. Others have been implemented. ,16,1,"['implement', 'implement']",Extension Tasks,0.65259594,"implement, good, implementation, basic, great, comprehensive, interesting, describe, technical, demonstrate","[('Extension Tasks', 0.65259594), ('Core Tasks', 0.18071178), ('Code/Compilation', 0.16669224)]"
587.0,All tasks has been completed and generally quite crafty in the way of completing the tasks.,16,1,"['task', 'complete', 'crafty', 'way', 'complete', 'task']",Core Tasks,0.33333334,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.33333334), ('Extension Tasks', 0.33333334), ('Code/Compilation', 0.33333334)]"
50.0,Overall all tasks have been completed with some documentation explaining such features. Some inheritance is used to complete all these tasks. ,16,1,"['overall', 'task', 'complete', 'explain', 'inheritance', 'use', 'complete', 'task']",Core Tasks,0.6655202,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.6655202), ('Extension Tasks', 0.1675386), ('Code/Compilation', 0.16694118)]"
655.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.68877363,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.68877363), ('Extension Tasks', 0.1706919), ('Code/Compilation', 0.14053454)]"
47.0,All tasks except disease have been completed. Overall the use of inheritance and different classes has been good. ,16,1,"['task', 'complete', 'overall', 'use', 'inheritance', 'different', 'good']",Core Tasks,0.55740756,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.55740756), ('Extension Tasks', 0.3199444), ('Code/Compilation', 0.122647986)]"
262.0,All tasks has been completed. Some methods can be simplified slightly. Overall nice use of different classes to implement different challenge tasks. ,16,1,"['task', 'complete', 'method', 'simplify', 'overall', 'nice', 'use', 'different', 'implement', 'different', 'challenge', 'task']",Core Tasks,0.7291633,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7291633), ('Extension Tasks', 0.13974445), ('Code/Compilation', 0.1310923)]"
2.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented.,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.68862784,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.68862784), ('Extension Tasks', 0.17083766), ('Code/Compilation', 0.14053454)]"
400.0,"This student has completed all tasks, providing some documentation for how the tasks are completed. Overall quite good at organising methods and classes for completing the different tasks.",16,1,"['complete', 'task', 'provide', 'task', 'complete', 'good', 'organising', 'method', 'complete', 'different', 'task']",Core Tasks,0.5615692,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.5615692), ('Extension Tasks', 0.31580183), ('Code/Compilation', 0.1226289)]"
525.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.68867207,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.68867207), ('Extension Tasks', 0.17079341), ('Code/Compilation', 0.14053454)]"
358.0,"Completed all base tasks and one extension task. Generally, more explanation is needed for easier identification of these tasks.",16,1,"['complete', 'task', 'extension', 'task', 'explanation', 'need', 'easy', 'identification', 'task']",Core Tasks,0.7183168,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7183168), ('Extension Tasks', 0.14086601), ('Code/Compilation', 0.14081721)]"
137.0,All base tasks and most extension tasks are completed. Some documentation on how these tasks are implemented but more can be provided and can be craftier to complete these tasks.,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement', 'provide', 'crafty', 'complete', 'task']",Core Tasks,0.7373637,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7373637), ('Extension Tasks', 0.13634165), ('Code/Compilation', 0.12629467)]"
125.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented.,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.6887054,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.6887054), ('Extension Tasks', 0.17076011), ('Code/Compilation', 0.14053454)]"
58.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented.,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.6888963,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.6888963), ('Extension Tasks', 0.1705692), ('Code/Compilation', 0.14053452)]"
353.0,All base tasks and most extension tasks are completed and little documentation is included for how they are completed,16,1,"['task', 'extension', 'task', 'complete', 'little', 'include', 'complete']",Core Tasks,0.72292894,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.72292894), ('Extension Tasks', 0.13857146), ('Code/Compilation', 0.1384996)]"
422.0,All base tasks and extension tasks are completed. Some documentation on how these tasks are implemented.,16,1,"['task', 'extension', 'task', 'complete', 'task', 'implement']",Core Tasks,0.6886867,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.6886867), ('Extension Tasks', 0.17077872), ('Code/Compilation', 0.14053454)]"
480.0,All base tasks are completed and no extension tasks are completed. Has followed the submission instruction.,16,1,"['task', 'complete', 'extension', 'task', 'complete', 'follow', 'submission', 'instruction']",Code/Compilation,0.47770867,"code, compile, core, run, stable, submission, creative, function, error, seem","[('Code/Compilation', 0.47770867), ('Core Tasks', 0.38300854), ('Extension Tasks', 0.1392828)]"
334.0,This submission simply does not compile even all the files have been downloaded,16,1,"['submission', 'compile', 'file', 'download']",Code/Compilation,0.7237069,"code, compile, core, run, stable, submission, creative, function, error, seem","[('Code/Compilation', 0.7237069), ('Extension Tasks', 0.13816394), ('Core Tasks', 0.13812917)]"
464.0,There are at least five animals from different species. There are two animals that do not hunt and two animals that fight for the same resource. Some of the species distinguish between male and female. The program keeps track of the difference between day and night and the animals act differently. Extra features added: disease.,18,2,"['different', 'hunt', 'distinguish', 'program', 'keep', 'track', 'difference', 'act', 'extra', 'add']",Core Tasks,0.8225267,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8225267), ('Extension Tasks', 0.08926237), ('Code/Compilation', 0.08821093)]"
568.0,"There are at least five animals created. At least two of them fight for the same prey, while at least two of them fight for no resource. The time of the day is kept and there is a distinction between male and female. Extra features: Plants added + Weather + disease + the possibility of viewing different species in the UI.",18,2,"['create', 'least', 'least', 'keep', 'distinction', 'extra', 'add', 'possibility', 'view', 'different']",Core Tasks,0.79993445,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.79993445), ('Extension Tasks', 0.10073665), ('Code/Compilation', 0.099328846)]"
216.0,There are only four different species that are used. There are not 2 species that fight for the same resource. The program keeps track of the time of the day. Extra features: Plants as rocks/trees.,18,2,"['different', 'use', 'program', 'keep', 'track', 'extra', 'rock', 'tree']",Core Tasks,0.8028252,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.8028252), ('Extension Tasks', 0.099343956), ('Code/Compilation', 0.09783077)]"
35.0,"There are at least five animals. Two of them do not hunt, while there are two animals that fight for the same prey. The program distinguishes between male and female. The program keeps track of the time of the day. Extra features implemented: Plants. Disease and Weather not sufficiently explored.",18,2,"['hunt', 'program', 'distinguishe', 'program', 'keep', 'track', 'extra', 'implement', 'explore']",Core Tasks,0.77559674,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.77559674), ('Extension Tasks', 0.11471751), ('Code/Compilation', 0.10968573)]"
463.0,"There are at least five species created. There are at least two of them that do not look for pray, while two of them look for the same species to prey. The behaviour of the animals change between day and night. The animals do not consider a difference between males and females. Extra features added: none to an extent that can be considered relevant.",18,2,"['create', 'least', 'look', 'pray', 'look', 'change', 'consider', 'difference', 'extra', 'add', 'none', 'extent', 'consider', 'relevant']",Core Tasks,0.7897909,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7897909), ('Extension Tasks', 0.105621025), ('Code/Compilation', 0.104588084)]"
546.0,"If we consider male and female fox as two different species, the program has five different species. Two of them do not for any resource, while two of them fight for the same resource. There is a distinction between male and female. However, the behaviour is not different between day and night. Extra features added: Plants + Weather + Disease.",18,2,"['consider', 'fox', 'different', 'program', 'different', 'distinction', 'different', 'extra', 'add']",Core Tasks,0.7529462,"program, implement, standard, extension, different, provide, attempt, high, influence, spread","[('Core Tasks', 0.7529462), ('Extension Tasks', 0.1246371), ('Code/Compilation', 0.12241671)]"
