assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
619.0,Excellent use of classes and functions. Efficient code.,27,1,"['class', 'function']",Abstraction,0.6666238,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666238), ('Design', 0.1666963), ('Inheritance', 0.16667998)]"
305.0,Excellent use of classes and functions. Efficient code. Good use of abstraction.,27,1,"['class', 'function', 'abstraction']",Abstraction,0.72358614,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.72358614), ('Design', 0.13821577), ('Inheritance', 0.13819817)]"
85.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
6.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
428.0,Excellent use of classes and functions. Efficient code.,27,1,"['class', 'function']",Abstraction,0.6666242,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666242), ('Design', 0.16669597), ('Inheritance', 0.16667989)]"
43.0,"Code is semi-re-usable/maintainable. However, plants implementation as an animal causes problems.",27,1,"['maintainable', 'problem']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
267.0,Excellent use of classes and functions. Efficient code.,27,1,"['class', 'function']",Abstraction,0.6666238,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666238), ('Design', 0.16669627), ('Inheritance', 0.16667996)]"
416.0,Code can be re-used. Code is maintainable.,27,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
340.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
394.0,Excellent use of classes and functions to make re-usable and maintainable code.,27,1,"['class', 'function', 'maintainable']",Abstraction,0.6666238,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666238), ('Design', 0.1666963), ('Inheritance', 0.16667995)]"
529.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
345.0,"Great use of classes and functions to make re-usable and maintainable code, but could be further improved.",27,1,"['class', 'function', 'maintainable']",Abstraction,0.6666242,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666242), ('Design', 0.16669597), ('Inheritance', 0.16667989)]"
121.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
13.0,no attempt made,27,1,['attempt'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
281.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
284.0,"Code could be re-used, but more could be done to make it re-usable. Code is maintainable.",27,1,['maintainable'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
161.0,"Abstraction could go further, e.g. some methods within the animal classes (e.g. wolf) could be within the class animal",22,2,"['abstraction', 'method', 'class', 'class']",Abstraction,0.4612946,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4612946), ('Inheritance', 0.40008962), ('Design', 0.13861577)]"
634.0,Class structure is basic and poorly utilised. Much of the code could be written for the animal class instead of being duplicated for each animal.,22,2,"['class', 'basic', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
609.0,Classes structure lacks abstraction.,22,2,"['class', 'abstraction']",Abstraction,0.6665905,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665905), ('Design', 0.16671829), ('Inheritance', 0.16669117)]"
199.0,Abstraction present in class structure however this is poorly utilised.,22,2,"['abstraction', 'class']",Abstraction,0.6665905,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665905), ('Design', 0.1667183), ('Inheritance', 0.16669118)]"
313.0,"Could utilise additional classes, e.g. predator/prey to provide additional elegance.",22,2,"['class', 'elegance']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
449.0,Could make use of additional classes for more abstraction - e.g. predator/prey.,22,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
521.0,"Some abstraction present but there remains much more that could be achieved, e.g. more common methods in the animal class.",22,2,"['abstraction', 'method', 'class']",Abstraction,0.46129453,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.46129453), ('Inheritance', 0.40008965), ('Design', 0.13861577)]"
105.0,Basic abstraction class structure however this is well utilised with lots of methods residing in the animal class.,22,2,"['abstraction', 'class', 'method', 'class']",Abstraction,0.4612946,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4612946), ('Inheritance', 0.40008962), ('Design', 0.13861577)]"
96.0,Abstraction present in class structure however this is poorly utilised.,22,2,"['abstraction', 'class']",Abstraction,0.6665905,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665905), ('Design', 0.1667183), ('Inheritance', 0.16669118)]"
432.0,Basic abstraction class structure however this is well utilised with lots of methods residing in the animal class.,22,2,"['abstraction', 'class', 'method', 'class']",Abstraction,0.46129453,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.46129453), ('Inheritance', 0.40008968), ('Design', 0.13861577)]"
528.0,Advanced class structure implemented. There are one or two methods which could be-rewritten for generality in higher classes.,22,2,"['class', 'method', 'generality', 'class']",Inheritance,0.66657263,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657263), ('Design', 0.16673712), ('Abstraction', 0.16669026)]"
685.0,"Abstraction could go further, e.g. some methods within the animal classes could be within the class animal",22,2,"['abstraction', 'method', 'class', 'class']",Abstraction,0.4612946,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4612946), ('Inheritance', 0.40008968), ('Design', 0.13861577)]"
505.0,Advanced class structure implemented. There are one or two methods which could be-rewritten for generality in higher classes.,22,2,"['class', 'method', 'generality', 'class']",Inheritance,0.66657263,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657263), ('Design', 0.16673712), ('Abstraction', 0.16669026)]"
435.0,"Abstraction could go further, e.g. some methods within the animal classes could be within the class animal",22,2,"['abstraction', 'method', 'class', 'class']",Abstraction,0.4612946,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4612946), ('Inheritance', 0.40008968), ('Design', 0.13861577)]"
665.0,Basic abstraction class structure however this is excellently utilised with lots of methods residing in the animal class.,22,2,"['abstraction', 'class', 'method', 'class']",Abstraction,0.4612946,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4612946), ('Inheritance', 0.40008962), ('Design', 0.13861577)]"
445.0,"Some abstraction present but there remains much more that could be achieved, e.g. more common methods in the animal class.",22,2,"['abstraction', 'method', 'class']",Abstraction,0.46129453,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.46129453), ('Inheritance', 0.40008962), ('Design', 0.13861579)]"
142.0,Advanced abstraction structure in classes however this could still be better utilised with more methods moved up to animal or organism.,22,2,"['abstraction', 'class', 'method', 'organism']",Abstraction,0.46129453,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.46129453), ('Inheritance', 0.40008962), ('Design', 0.13861577)]"
193.0,"Excellent structure, however there is scope to further utilise this by moving common features to more asbtract classes.",22,2,"['scope', 'utilise', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
464.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
568.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
216.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
35.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
463.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
546.0,"No need to separate animal into two genders in two different files, this should be handled within the animal class itself. Otherwise the implementation is reasonable.",17,2,"['file', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
536.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
535.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
388.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
81.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
373.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
652.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
103.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
364.0,Appropriate approaches taken for the implementation of the tasks.,17,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
430.0,No need to separate sex into it's own class this should be handled within the animal class itself. Otherwise the implementation is reasonable.,17,2,"['sex', 'class', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
253.0,Appropriate approaches taken for the implementation of the tasks however some methods like the canBreed() function  could benefit from further simplification.,17,2,"['method', 'canbreed', 'function', 'simplification']",Abstraction,0.44631794,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.44631794), ('Inheritance', 0.41541496), ('Design', 0.1382671)]"
684.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
616.0,Submission only contains original template,17,2,"['submission', 'template']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
456.0,Solid implementation of both core and challenge classes. Very appropriate approaches taken.,17,2,['class'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
483.0,Appropriate approaches taken for the implementation of the tasks however inefficient implementation of the environment interactions causes the simulation to execute very slowly.,17,2,"['environment', 'interaction']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
302.0,Concepts of the course very well utilised to serve a clean and clever implementation. Weel done,4,2,"['concept', 'weel']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675909), ('Inheritance', 0.16674078)]"
303.0,Comcpets of the course well utilised. Good structure,4,2,['comcpet'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
277.0,"Great structure, concepts learned well utilised",4,2,['concept'],Design,0.6665001,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665001), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
542.0,Concepts of the course well used,4,2,"['concept', 'course']",Design,0.6665001,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665001), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
188.0,Concepts of the class well utilised,4,2,"['concept', 'class']",Design,0.6665001,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665001), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
261.0,Concepts f the course used wisely,4,2,"['concept', 'course']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675909), ('Inheritance', 0.16674078)]"
391.0,Concepts learnt in class well utilised,4,2,"['concept', 'class']",Design,0.6665001,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665001), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
680.0,Very well structured code,4,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
672.0,Concepts of the course well utilised,4,2,['concept'],Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675907), ('Inheritance', 0.16674076)]"
575.0,Efficient and clever use of the concepts taught in class to create an original answer to the problem. Well done.,4,2,"['concept', 'class', 'answer', 'problem']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675907), ('Inheritance', 0.16674076)]"
223.0,Good use of the notions learnt during the module,4,2,"['notion', 'module']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
143.0,Good implementation of the notions learnt in class,4,2,"['notion', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
453.0,Very well done ! All the concepts learnt during the module are wisely used to serve your project,4,2,"['concept', 'module', 'serve', 'project']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675909), ('Inheritance', 0.16674078)]"
484.0,Concepts of the module well utilised,4,2,"['concept', 'module']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
218.0,Very good application of the notions of the module,4,2,"['notion', 'module']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
219.0,"Attempt to use difficult concepts, but the implementation does not run as required...",4,2,['concept'],Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675912), ('Inheritance', 0.16674079)]"
327.0,Great use of the concepts taught during the module to serve your project,4,2,"['concept', 'module', 'serve', 'project']",Design,0.6665001,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665001), ('Abstraction', 0.16675909), ('Inheritance', 0.16674076)]"
290.0,Concepts of the module well utilised,4,2,"['concept', 'module']",Design,0.66650015,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66650015), ('Abstraction', 0.16675912), ('Inheritance', 0.16674079)]"
167.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667609), ('Inheritance', 0.16667578)]"
585.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
474.0,Worse than the example.,7,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
86.0,The design could have been better.,7,2,['design'],Design,0.66664803,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66664803), ('Abstraction', 0.16667615), ('Inheritance', 0.16667582)]"
681.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
107.0,Some efforts have been put into this project.,7,2,"['effort', 'project']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
520.0,The design could have been better.,7,2,['design'],Design,0.66664803,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66664803), ('Abstraction', 0.16667612), ('Inheritance', 0.16667579)]"
415.0,Worse than the example.,7,2,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
265.0,"Though I see the effort, I do not think they know what inheritance really means, which results in a worse design compared to the example.",7,2,"['effort', 'inheritance', 'result', 'design']",Design,0.45467937,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.45467937), ('Inheritance', 0.40696016), ('Abstraction', 0.1383605)]"
40.0,Some efforts have been put into this project.,7,2,"['effort', 'project']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
269.0,Some efforts have been put into this project.,7,2,"['effort', 'project']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
661.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667609), ('Inheritance', 0.16667578)]"
501.0,Some efforts have been put into this project.,7,2,"['effort', 'project']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
8.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667612), ('Inheritance', 0.16667578)]"
109.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
168.0,The design could have been better.,7,2,['design'],Design,0.66664815,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66664815), ('Abstraction', 0.16667609), ('Inheritance', 0.16667578)]"
182.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
283.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667609), ('Inheritance', 0.16667578)]"
639.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667612), ('Inheritance', 0.16667578)]"
99.0,The design could have been better.,7,2,['design'],Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667612), ('Inheritance', 0.16667578)]"
302.0,Good code practice. Class design is sensible.,1,2,"['practice', 'class', 'design', 'sensible']",Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
303.0,Class hierarchy is sensible. Minimal code redundancy.,1,2,"['class', 'hierarchy', 'redundancy']",Inheritance,0.66657275,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657275), ('Design', 0.16672319), ('Abstraction', 0.16670409)]"
277.0,Class hierarchy is sensical and uses it well.,1,2,"['class', 'hierarchy']",Inheritance,0.6665727,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.6665727), ('Design', 0.16672319), ('Abstraction', 0.16670409)]"
542.0,Class hierarchy is sensical and allows for extension. Images could be stored in a separate folder to clean folder structure.,1,2,"['class', 'hierarchy', 'extension', 'image', 'folder', 'folder']",Inheritance,0.66657275,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657275), ('Design', 0.16672319), ('Abstraction', 0.16670409)]"
188.0,Class hierarchy is good and supports extension. Non final variables should not be CAPITALISED.,1,2,"['class', 'hierarchy', 'support']",Inheritance,0.6665727,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.6665727), ('Design', 0.16672319), ('Abstraction', 0.16670409)]"
261.0,"Class hierarchy is sensical, but does not use inheritance features to its fullest extent. A lot of copied and pasted code.",1,2,"['class', 'hierarchy', 'inheritance', 'extent']",Inheritance,0.72042066,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.72042066), ('Design', 0.13980015), ('Abstraction', 0.13977921)]"
391.0,Class hierarchy is sensical and designed well.,1,2,"['class', 'hierarchy']",Inheritance,0.66657275,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657275), ('Design', 0.16672319), ('Abstraction', 0.16670409)]"
680.0,Class design is sensical. A lot of copied and pasted code.,1,2,"['class', 'design']",Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.16667612), ('Inheritance', 0.1666758)]"
672.0,Generally good class design.,1,2,"['class', 'design']",Design,0.6666481,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6666481), ('Abstraction', 0.1666761), ('Inheritance', 0.16667578)]"
575.0,Class design and hierarchy is sensical. Some shared variables can be put into the superclass.,1,2,"['class', 'design', 'hierarchy', 'superclass']",Inheritance,0.5728305,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.5728305), ('Design', 0.30470195), ('Abstraction', 0.12246757)]"
223.0,Class design and hierarchy is sensical.,1,2,"['class', 'design', 'hierarchy']",Inheritance,0.46782935,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.46782935), ('Design', 0.39339092), ('Abstraction', 0.13877977)]"
