assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
546.0,"Reasonable use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. Further, some comments have clearly been copied from other classes and been left unchanged.",17,2,"['use', 'comment', 'display', 'line', 'functionality', 'comment', 'class']",Quality,0.71041816,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.71041816), ('Subject', 0.18444157), ('Description', 0.105140254)]"
536.0,"Solid use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. ",17,2,"['use', 'comment', 'display', 'line', 'functionality']",Quality,0.7764335,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7764335), ('Subject', 0.11178437), ('Description', 0.111782104)]"
535.0,"Reasonable use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. Further, some comments have clearly been copied from other classes and been left unchanged.",17,2,"['use', 'comment', 'display', 'line', 'functionality', 'comment', 'class']",Quality,0.7104182,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7104182), ('Subject', 0.18444154), ('Description', 0.10514026)]"
388.0,"Solid use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. ",17,2,"['use', 'comment', 'display', 'line', 'functionality']",Quality,0.7764335,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7764335), ('Subject', 0.11178437), ('Description', 0.111782104)]"
81.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673496), ('Description', 0.16669676)]"
373.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
652.0,"Solid use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. ",17,2,"['use', 'comment', 'display', 'line', 'functionality']",Quality,0.7764335,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7764335), ('Subject', 0.11178437), ('Description', 0.111782104)]"
103.0,"Reasonable use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. Further, some comments have clearly been copied from other classes and been left unchanged.",17,2,"['use', 'comment', 'display', 'line', 'functionality', 'comment', 'class']",Quality,0.7104183,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7104183), ('Subject', 0.18444146), ('Description', 0.10514026)]"
364.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
430.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
253.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
684.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
616.0,Submission only contains original template,17,2,"['submission', 'template']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
456.0,"Solid use of comments and javadocs, however sometimes displays some overcommenting on lines which have obvious functionality. ",17,2,"['use', 'comment', 'display', 'line', 'functionality']",Quality,0.7764335,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.7764335), ('Subject', 0.11178437), ('Description', 0.111782104)]"
483.0,Solid use of comments and javadocs.,17,2,"['use', 'comment']",Quality,0.6665683,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665683), ('Subject', 0.16673495), ('Description', 0.16669674)]"
302.0,"Lack documentation, always aim for too much rather than too little",4,2,['lack'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
303.0,"Functions variables well documented, but lacks general documentation",4,2,"['function', 'variable', 'lack']",Description,0.6666089,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6666089), ('Quality', 0.16669908), ('Subject', 0.16669194)]"
277.0,Great documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
542.0,Great documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
188.0,Good documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
261.0,Clear and detailed documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
391.0,Very good documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
680.0,Very good documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
672.0,Good documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
575.0,Very well documented,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
223.0,"Good documentation, but a bit short in parts of the code",4,2,"['bit', 'part']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
143.0,Very well documented,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
453.0,Very well documented,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
484.0,Well documented,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
218.0,Good documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
219.0,"Good documentation, but hard to understand the structure of your code",4,2,['structure'],Quality,0.6663274,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6663274), ('Description', 0.16683666), ('Subject', 0.16683587)]"
327.0,Clear and complete documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
290.0,Very clear and detailed documentation,4,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
167.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
585.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
474.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
86.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
681.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
107.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
520.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
415.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
265.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
40.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
269.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
661.0,Good.,7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
501.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
8.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
109.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
168.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
182.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
283.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
639.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
99.0,"It is good, though not perfect.",7,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
583.0,"The code is well-structured and accomplishes the base tasks as well as some challenges. The code is well-commented, readable and easy to understand. It is suggested to provide a more detailed documentation with elaboration on how the system is achieved by each class. The readability of the code can be better by replacing some magical numbers with named constants and avoiding some duplication.",10,1,"['challenge', 'understand', 'elaboration', 'class', 'number', 'constant', 'duplication']",Description,0.6829644,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6829644), ('Subject', 0.20267303), ('Quality', 0.114362575)]"
211.0,The code is generally well-structured and accomplishes the base tasks. Some challenge tasks are also attempted. It is suggested to break down some complex methods into smaller and manageable methods for better readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.,10,1,"['challenge', 'method', 'method', 'elaboration']",Description,0.5653301,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.5653301), ('Subject', 0.31146646), ('Quality', 0.123203486)]"
338.0,"The code is generally well-structured and accomplishes the base tasks. One challenge task is also attempted. However, it seems to be not reasonable that the hedgehog will eventually take over the system through simulation. The code provides some readable comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['challenge', 'comment', 'elaboration']",Description,0.7218382,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.7218382), ('Subject', 0.13921826), ('Quality', 0.13894355)]"
618.0,"The code is generally well-structured and accomplishes some tasks. However, in the simulation, it seems the grasshoppers are not finding grass, and the grass is surrounded by hawks. The code provides readable comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['grasshopper', 'grass', 'grass', 'hawk', 'comment', 'elaboration']",Description,0.6622501,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622501), ('Subject', 0.16920562), ('Quality', 0.16854426)]"
448.0,The code is generally well-structured and accomplishes the tasks. The code is well-commented and readable. It is suggested to provide more detailed documentation with elaboration on how the system is achieved by each class. The readability of the code can be better by replacing some magical numbers with named constants and avoiding some duplication.,10,1,"['elaboration', 'class', 'number', 'constant', 'duplication']",Description,0.62746847,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.62746847), ('Subject', 0.24600703), ('Quality', 0.12652451)]"
551.0,"The code is well-structured, and tasks are very well achieved with good simulator views. The code is well-commented, readable and easy to understand. It is suggested to provide more detailed documentation with elaboration on how the system is achieved by each class. The readability of the code can be better by replacing some magical numbers with named constants and avoiding some duplication.",10,1,"['understand', 'elaboration', 'class', 'number', 'constant', 'duplication']",Description,0.6274678,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6274678), ('Subject', 0.2460076), ('Quality', 0.12652457)]"
249.0,"The code is generally well-structured and accomplishes some tasks. However, the simulation process shows that eventually all the animals will be infected, which seems to be not a very reasonable phenomenon. The code provides readable comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['process', 'phenomenon', 'comment', 'elaboration']",Description,0.6622522,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622522), ('Subject', 0.169204), ('Quality', 0.16854386)]"
97.0,This submission is completely identical to the submission by student 682. Plagiarism is considered.,10,1,"['submission', 'submission', 'plagiarism']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
70.0,"The code is generally well-structured and accomplishes the base tasks. It seems not reasonable that wolves quickly extinct at the beginning of the simulation. 
It is suggested to provide more accurate comments. For example, ""wolves age, move, eat rabbits, and die"", but rabbit is not included in the system. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['accomplishe', 'wolf', 'beginning', 'comment', 'example', 'wolf', 'age', 'move', 'die', 'elaboration']",Description,0.6622558,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622558), ('Subject', 0.16920094), ('Quality', 0.16854322)]"
246.0,"The code is generally well-structured and accomplishes the base tasks. Some challenge tasks are also attempted. It is suggested to show the grass on the simulator view.
The code provides readable comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['challenge', 'show', 'grass', 'comment', 'elaboration']",Description,0.721838,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.721838), ('Subject', 0.13921845), ('Quality', 0.13894355)]"
49.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. Some comments on class descriptions are missing, and it is suggested to provide more accurate comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['comment', 'class', 'comment', 'elaboration']",Description,0.52292025,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.52292025), ('Subject', 0.33134672), ('Quality', 0.145733)]"
294.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. The system can be improved by incorporating the actions of plants.
It is suggested to provide more accurate comments to improve readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['action', 'comment', 'elaboration']",Description,0.6622561,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622561), ('Subject', 0.16920121), ('Quality', 0.16854264)]"
478.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. However, it seems all predator animals can eat all prey animals, so lion and jaguar eating ant seems not a reasonable setting.
It is suggested to provide more accurate comments to improve readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['lion', 'setting', 'comment', 'elaboration']",Description,0.66224575,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.66224575), ('Subject', 0.16920915), ('Quality', 0.16854513)]"
615.0,The submission is identical to the provided sample code.,10,1,"['submission', 'sample']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
604.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. The simulator view can be improved by showing the infected number of each species.
Readable comments are provided. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['number', 'comment', 'elaboration']",Description,0.7217291,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.7217291), ('Subject', 0.13927056), ('Quality', 0.13900031)]"
440.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. 
Readable comments are provided. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['comment', 'elaboration']",Description,0.6622526,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622526), ('Subject', 0.16920353), ('Quality', 0.16854389)]"
441.0,The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. It is suggested to provide more accurate comments to improve readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.,10,1,"['comment', 'elaboration']",Description,0.6622503,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622503), ('Subject', 0.1692056), ('Quality', 0.16854408)]"
330.0,The code is generally well-structured and accomplishes the tasks. It is suggested to provide more accurate comments to improve readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.,10,1,"['accomplishe', 'comment', 'elaboration']",Description,0.6622564,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6622564), ('Subject', 0.16920063), ('Quality', 0.16854294)]"
38.0,"The code is generally well-structured and accomplishes the base tasks. Some challenge tasks are also attempted. 
The code provides readable comments. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['challenge', 'comment', 'elaboration']",Description,0.72183806,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.72183806), ('Subject', 0.13921845), ('Quality', 0.1389435)]"
429.0,"The code is generally well-structured and accomplishes the base tasks. Some challenging tasks are also attempted. In the simulator view, it seems the animals are not moving.
It is suggested to provide more accurate comments to improve readability. It is also suggested to provide general documentation with detailed elaborations on how the system is accomplished.",10,1,"['comment', 'elaboration']",Description,0.662254,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.662254), ('Subject', 0.16920233), ('Quality', 0.1685437)]"
302.0,Documentation is sufficient where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
303.0,Very minimal documentation. ,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
277.0,"Documentation is lacking in some areas, and there are some unnecessary comments. ",1,2,"['area', 'comment']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
542.0,Sufficient documentation where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
188.0,Generally good documentation. ,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
261.0,"Documentation is lacking when needed, and incorrect in some places.",1,2,['place'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
391.0,Code is missing documentation where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
680.0,Generally good documentation. There are some incorrect/needless comments in some classes.,1,2,"['comment', 'class']",Subject,0.66659755,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66659755), ('Quality', 0.16670135), ('Description', 0.1667011)]"
672.0,Generally good documentation.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
575.0,Generally good documentation. Some missing Javadoc tags/inconsistent usage of Javadoc tags.,1,2,"['tag', 'usage', 'tag']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
223.0,Good documentation. Comments are provided where necessary. ,1,2,['comment'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
143.0,Generally good documentation. Some superfluous comments left over from copied and pasted code.,1,2,['comment'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
453.0,Generally good documentation.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
484.0,"Generally good documentation. Some incorrect documentation may be due to copied and pasted code, or lack of proofreading.",1,2,['lack'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
218.0,"Good documentation where necessary. Some documentation is incorrect, likely due to copied and pasted code, or lack of proofreading.",1,2,"['incorrect', 'lack']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
481.0,Good documentation where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
219.0,Generally good documentation. Some inline comments are better placed in the method documentation.,1,2,"['comment', 'method']",Subject,0.6666164,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.6666164), ('Description', 0.16669296), ('Quality', 0.1666906)]"
327.0,Good documentation where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
290.0,Good documentation where necessary.,1,2,[],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
311.0,Comments are sparse.,22,1,['comment'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
79.0,Some functions are missing descriptions,22,1,['function'],Description,0.6666089,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.6666089), ('Quality', 0.16669908), ('Subject', 0.16669194)]"
45.0,Very good documentation. Descriptions of classes are a little verbose.,22,1,['class'],Subject,0.66659755,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66659755), ('Quality', 0.16670135), ('Description', 0.1667011)]"
51.0,The submission is merely the handout code.,22,1,['submission'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
410.0,"Documentation broadly good, however the description of the findFood method is incorrect for most of the animals.",22,1,"['findfood', 'method']",Subject,0.66661644,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66661644), ('Description', 0.16669296), ('Quality', 0.1666906)]"
77.0,White-space missing between functions in some files.,22,1,"['space', 'function', 'file']",Description,0.7230114,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.7230114), ('Subject', 0.13849503), ('Quality', 0.1384936)]"
236.0,Broadly good. Some variables in functions missing descriptions. Documentation not available for weather enum.,22,1,"['variable', 'function', 'enum']",Description,0.66660845,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.66660845), ('Quality', 0.1666994), ('Subject', 0.16669214)]"
549.0,Generally good quality documentation. Some lines are still placeholders.,22,1,"['quality', 'line']",Quality,0.6665937,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665937), ('Description', 0.16670494), ('Subject', 0.16670138)]"
292.0,Generally good quality documentation. Some lines are placeholders which have not been re-written.,22,1,"['quality', 'line', 'placeholder']",Quality,0.6665937,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.6665937), ('Description', 0.16670495), ('Subject', 0.16670139)]"
276.0,"This assignment consists of a lot of code duplication which can be optimized well, there are some issues in the documentation like copy/paste issues, not clearly defined behavior descriptions, and variable naming issues and format problems",8,1,"['lot', 'duplication', 'issue', 'copy', 'paste', 'issue', 'naming', 'issue', 'format', 'problem']",Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
149.0,"This submission consists of some naming issues, unused methods, and confusion in the usage of this and super. ",8,1,"['submission', 'naming', 'issue', 'method', 'confusion', 'usage']",Subject,0.66661644,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66661644), ('Description', 0.16669296), ('Quality', 0.1666906)]"
627.0,some places lack documentation but overall code is well documented,8,1,['place'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
675.0,some of comments are not clear ,8,1,['comment'],Description,0.33333334,"concise, function, name, number, file, challenge, representation, type, elaboration, header","[('Description', 0.33333334), ('Subject', 0.33333334), ('Quality', 0.33333334)]"
62.0,no description for Grass class,8,1,"['grass', 'class']",Subject,0.66659755,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66659755), ('Quality', 0.16670136), ('Description', 0.16670111)]"
227.0,descriptions of some classes are missing,8,1,['class'],Subject,0.66659755,"method, class, annotation, header, output, parameter, value, return, role, type","[('Subject', 0.66659755), ('Quality', 0.16670135), ('Description', 0.1667011)]"
217.0,Good use of comments but some more could be added. Each function block commented. ,27,2,"['use', 'comment', 'function', 'block']",Quality,0.5740631,"use, line, display, functionality, purpose, type, block, argument, structure, annotation","[('Quality', 0.5740631), ('Description', 0.30320743), ('Subject', 0.122729436)]"
